GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area name,Average value of farmland and buildings per acre
"G3900790","1940","Ohio","390","Jackson","0790","Jackson",26
"G3900810","1940","Ohio","390","Jefferson","0810","Jefferson",40
"G3900830","1940","Ohio","390","Knox","0830","Knox",45
"G3900850","1940","Ohio","390","Lake","0850","Lake",199
"G3900870","1940","Ohio","390","Lawrence","0870","Lawrence",33
"G3900890","1940","Ohio","390","Licking","0890","Licking",58
"G3900910","1940","Ohio","390","Logan","0910","Logan",58
"G3900930","1940","Ohio","390","Lorain","0930","Lorain",95
"G3900950","1940","Ohio","390","Lucas","0950","Lucas",147
"G3900970","1940","Ohio","390","Madison","0970","Madison",75
"G3900990","1940","Ohio","390","Mahoning","0990","Mahoning",81
"G3901010","1940","Ohio","390","Marion","1010","Marion",67
"G3901030","1940","Ohio","390","Medina","1030","Medina",81
"G3901050","1940","Ohio","390","Meigs","1050","Meigs",28
"G3901070","1940","Ohio","390","Mercer","1070","Mercer",76
"G3901090","1940","Ohio","390","Miami","1090","Miami",91
"G3901110","1940","Ohio","390","Monroe","1110","Monroe",24
"G3901130","1940","Ohio","390","Montgomery","1130","Montgomery",132
"G3901150","1940","Ohio","390","Morgan","1150","Morgan",23
"G3901170","1940","Ohio","390","Morrow","1170","Morrow",47
"G3901190","1940","Ohio","390","Muskingum","1190","Muskingum",37
"G3901210","1940","Ohio","390","Noble","1210","Noble",26
"G3901230","1940","Ohio","390","Ottawa","1230","Ottawa",97
"G3901250","1940","Ohio","390","Paulding","1250","Paulding",79
"G3901270","1940","Ohio","390","Perry","1270","Perry",34
"G3901290","1940","Ohio","390","Pickaway","1290","Pickaway",76
"G3901310","1940","Ohio","390","Pike","1310","Pike",25
"G3901330","1940","Ohio","390","Portage","1330","Portage",67
"G3901350","1940","Ohio","390","Preble","1350","Preble",79
"G3901370","1940","Ohio","390","Putnam","1370","Putnam",87
"G3901390","1940","Ohio","390","Richland","1390","Richland",52
"G3901410","1940","Ohio","390","Ross","1410","Ross",49
"G3901430","1940","Ohio","390","Sandusky","1430","Sandusky",86
"G3901450","1940","Ohio","390","Scioto","1450","Scioto",34
"G3901470","1940","Ohio","390","Seneca","1470","Seneca",64
"G3901490","1940","Ohio","390","Shelby","1490","Shelby",64
"G3901510","1940","Ohio","390","Stark","1510","Stark",102
"G3901530","1940","Ohio","390","Summit","1530","Summit",144
"G3901550","1940","Ohio","390","Trumbull","1550","Trumbull",59
"G3901570","1940","Ohio","390","Tuscarawas","1570","Tuscarawas",42
"G3901590","1940","Ohio","390","Union","1590","Union",65
"G3901610","1940","Ohio","390","Van Wert","1610","Van Wert",91
"G3901630","1940","Ohio","390","Vinton","1630","Vinton",16
"G3901650","1940","Ohio","390","Warren","1650","Warren",81
"G3901670","1940","Ohio","390","Washington","1670","Washington",32
"G3901690","1940","Ohio","390","Wayne","1690","Wayne",77
"G3901710","1940","Ohio","390","Williams","1710","Williams",65
"G3901730","1940","Ohio","390","Wood","1730","Wood",96
"G3901750","1940","Ohio","390","Wyandot","1750","Wyandot",65
"G4000010","1940","Oklahoma","400","Adair","0010","Adair",17
"G4000030","1940","Oklahoma","400","Alfalfa","0030","Alfalfa",50
"G4000050","1940","Oklahoma","400","Atoka","0050","Atoka",9
"G4000070","1940","Oklahoma","400","Beaver","0070","Beaver",11
"G4000090","1940","Oklahoma","400","Beckham","0090","Beckham",20
"G4000110","1940","Oklahoma","400","Blaine","0110","Blaine",32
"G4000130","1940","Oklahoma","400","Bryan","0130","Bryan",19
"G4000150","1940","Oklahoma","400","Caddo","0150","Caddo",30
"G4000170","1940","Oklahoma","400","Canadian","0170","Canadian",45
"G4000190","1940","Oklahoma","400","Carter","0190","Carter",22
"G4000210","1940","Oklahoma","400","Cherokee","0210","Cherokee",17
"G4000230","1940","Oklahoma","400","Choctaw","0230","Choctaw",12
"G4000250","1940","Oklahoma","400","Cimarron","0250","Cimarron",6
"G4000270","1940","Oklahoma","400","Cleveland","0270","Cleveland",34
"G4000290","1940","Oklahoma","400","Coal","0290","Coal",10
"G4000310","1940","Oklahoma","400","Comanche","0310","Comanche",23
"G4000330","1940","Oklahoma","400","Cotton","0330","Cotton",24
"G4000350","1940","Oklahoma","400","Craig","0350","Craig",22
"G4000370","1940","Oklahoma","400","Creek","0370","Creek",16
"G4000390","1940","Oklahoma","400","Custer","0390","Custer",28
"G4000410","1940","Oklahoma","400","Delaware","0410","Delaware",22
"G4000430","1940","Oklahoma","400","Dewey","0430","Dewey",18
"G4000450","1940","Oklahoma","400","Ellis","0450","Ellis",12
"G4000470","1940","Oklahoma","400","Garfield","0470","Garfield",55
"G4000490","1940","Oklahoma","400","Garvin","0490","Garvin",27
"G4000510","1940","Oklahoma","400","Grady","0510","Grady",29
"G4000530","1940","Oklahoma","400","Grant","0530","Grant",49
"G4000550","1940","Oklahoma","400","Greer","0550","Greer",24
"G4000570","1940","Oklahoma","400","Harmon","0570","Harmon",22
"G4000590","1940","Oklahoma","400","Harper","0590","Harper",12
"G4000610","1940","Oklahoma","400","Haskell","0610","Haskell",10
"G4000630","1940","Oklahoma","400","Hughes","0630","Hughes",17
"G4000650","1940","Oklahoma","400","Jackson","0650","Jackson",32
"G4000670","1940","Oklahoma","400","Jefferson","0670","Jefferson",18
"G4000690","1940","Oklahoma","400","Johnston","0690","Johnston",17
"G4000710","1940","Oklahoma","400","Kay","0710","Kay",46
"G4000730","1940","Oklahoma","400","Kingfisher","0730","Kingfisher",43
"G4000750","1940","Oklahoma","400","Kiowa","0750","Kiowa",31
"G4000770","1940","Oklahoma","400","Latimer","0770","Latimer",10
"G4000790","1940","Oklahoma","400","Le Flore","0790","Le Flore",13
"G4000810","1940","Oklahoma","400","Lincoln","0810","Lincoln",20
"G4000830","1940","Oklahoma","400","Logan","0830","Logan",30
"G4000850","1940","Oklahoma","400","Love","0850","Love",17
"G4000870","1940","Oklahoma","400","McClain","0870","Mcclain",33
"G4000890","1940","Oklahoma","400","McCurtain","0890","Mccurtain",14
"G4000910","1940","Oklahoma","400","McIntosh","0910","Mcintosh",16
"G4000930","1940","Oklahoma","400","Major","0930","Major",26
"G4000950","1940","Oklahoma","400","Marshall","0950","Marshall",20
"G4000970","1940","Oklahoma","400","Mayes","0970","Mayes",23
"G4000990","1940","Oklahoma","400","Murray","0990","Murray",19
"G4001010","1940","Oklahoma","400","Muskogee","1010","Muskogee",25
"G4001030","1940","Oklahoma","400","Noble","1030","Noble",30
"G4001050","1940","Oklahoma","400","Nowata","1050","Nowata",20
"G4001070","1940","Oklahoma","400","Okfuskee","1070","Okfuskee",19
"G4001090","1940","Oklahoma","400","Oklahoma","1090","Oklahoma",66
"G4001110","1940","Oklahoma","400","Okmulgee","1110","Okmulgee",20
"G4001130","1940","Oklahoma","400","Osage","1130","Osage",16
"G4001150","1940","Oklahoma","400","Ottawa","1150","Ottawa",31
"G4001170","1940","Oklahoma","400","Pawnee","1170","Pawnee",19
"G4001190","1940","Oklahoma","400","Payne","1190","Payne",26
"G4001210","1940","Oklahoma","400","Pittsburg","1210","Pittsburg",12
"G4001230","1940","Oklahoma","400","Pontotoc","1230","Pontotoc",19
"G4001250","1940","Oklahoma","400","Pottawatomie","1250","Pottowatomie",25
"G4001270","1940","Oklahoma","400","Pushmataha","1270","Pushmataha",8
"G4001290","1940","Oklahoma","400","Roger Mills","1290","Roger Mills",12
"G4001310","1940","Oklahoma","400","Rogers","1310","Rogers",21
"G4001330","1940","Oklahoma","400","Seminole","1330","Seminole",20
"G4001350","1940","Oklahoma","400","Sequoyah","1350","Sequoyah",15
"G4001370","1940","Oklahoma","400","Stephens","1370","Stephens",17
"G4001390","1940","Oklahoma","400","Texas","1390","Texas",12
"G4001410","1940","Oklahoma","400","Tillman","1410","Tillman",44
"G4001430","1940","Oklahoma","400","Tulsa","1430","Tulsa",54
"G4001450","1940","Oklahoma","400","Wagoner","1450","Wagoner",26
"G4001470","1940","Oklahoma","400","Washington","1470","Washington",22
"G4001490","1940","Oklahoma","400","Washita","1490","Washita",38
"G4001510","1940","Oklahoma","400","Woods","1510","Woods",23
"G4001530","1940","Oklahoma","400","Woodward","1530","Woodward",14
"G4100010","1940","Oregon","410","Baker","0010","Baker",16
"G4100030","1940","Oregon","410","Benton","0030","Benton",50
"G4100050","1940","Oregon","410","Clackamas","0050","Clackamas",99
"G4100070","1940","Oregon","410","Clatsop","0070","Clatsop",75
"G4100090","1940","Oregon","410","Columbia","0090","Columbia",59
"G4100110","1940","Oregon","410","Coos","0110","Coos",34
"G4100130","1940","Oregon","410","Crook","0130","Crook",6
"G4100150","1940","Oregon","410","Curry","0150","Curry",26
"G4100170","1940","Oregon","410","Deschutes","0170","Deschutes",26
"G4100190","1940","Oregon","410","Douglas","0190","Douglas",28
"G4100210","1940","Oregon","410","Gilliam","0210","Gilliam",9
"G4100230","1940","Oregon","410","Grant","0230","Grant",7
"G4100250","1940","Oregon","410","Harney","0250","Harney",7
"G4100270","1940","Oregon","410","Hood River","0270","Hood River",169
"G4100290","1940","Oregon","410","Jackson","0290","Jackson",54
"G4100310","1940","Oregon","410","Jefferson","0310","Jefferson",5
"G4100330","1940","Oregon","410","Josephine","0330","Josephine",60
"G4100350","1940","Oregon","410","Klamath","0350","Klamath",23
"G4100370","1940","Oregon","410","Lake","0370","Lake",8
"G4100390","1940","Oregon","410","Lane","0390","Lane",55
"G4100410","1940","Oregon","410","Lincoln","0410","Lincoln",34
"G4100430","1940","Oregon","410","Linn","0430","Linn",50
"G4100450","1940","Oregon","410","Malheur","0450","Malheur",16
"G4100470","1940","Oregon","410","Marion","0470","Marion",102
"G4100490","1940","Oregon","410","Morrow","0490","Morrow",8
"G4100510","1940","Oregon","410","Multnomah","0510","Multnomah",199
"G4100530","1940","Oregon","410","Polk","0530","Polk",68
"G4100550","1940","Oregon","410","Sherman","0550","Sherman",23
"G4100570","1940","Oregon","410","Tillamook","0570","Tillamook",106
"G4100590","1940","Oregon","410","Umatilla","0590","Umatilla",23
"G4100610","1940","Oregon","410","Union","0610","Union",26
"G4100630","1940","Oregon","410","Wallowa","0630","Wallowa",15
"G4100650","1940","Oregon","410","Wasco","0650","Wasco",13
"G4100670","1940","Oregon","410","Washington","0670","Washington",125
"G4100690","1940","Oregon","410","Wheeler","0690","Wheeler",4
"G4100710","1940","Oregon","410","Yamhill","0710","Yamhill",73
"G4200010","1940","Pennsylvania","420","Adams","0010","Adams",51
"G4200030","1940","Pennsylvania","420","Allegheny","0030","Allegheny",204
"G4200050","1940","Pennsylvania","420","Armstrong","0050","Armstrong",43
"G4200070","1940","Pennsylvania","420","Beaver","0070","Beaver",68
"G4200090","1940","Pennsylvania","420","Bedford","0090","Bedford",25
"G4200110","1940","Pennsylvania","420","Berks","0110","Berks",70
"G4200130","1940","Pennsylvania","420","Blair","0130","Blair",53
"G4200150","1940","Pennsylvania","420","Bradford","0150","Bradford",26
"G4200170","1940","Pennsylvania","420","Bucks","0170","Bucks",146
"G4200190","1940","Pennsylvania","420","Butler","0190","Butler",66
"G4200210","1940","Pennsylvania","420","Cambria","0210","Cambria",47
"G4200230","1940","Pennsylvania","420","Cameron","0230","Cameron",24
"G4200250","1940","Pennsylvania","420","Carbon","0250","Carbon",54
"G4200270","1940","Pennsylvania","420","Centre","0270","Centre",41
"G4200290","1940","Pennsylvania","420","Chester","0290","Chester",156
"G4200310","1940","Pennsylvania","420","Clarion","0310","Clarion",39
"G4200330","1940","Pennsylvania","420","Clearfield","0330","Clearfield",37
"G4200350","1940","Pennsylvania","420","Clinton","0350","Clinton",39
"G4200370","1940","Pennsylvania","420","Columbia","0370","Columbia",44
"G4200390","1940","Pennsylvania","420","Crawford","0390","Crawford",39
"G4200410","1940","Pennsylvania","420","Cumberland","0410","Cumberland",66
"G4200430","1940","Pennsylvania","420","Dauphin","0430","Dauphin",59
"G4200450","1940","Pennsylvania","420","Delaware","0450","Delaware",451
"G4200470","1940","Pennsylvania","420","Elk","0470","Elk",43
"G4200490","1940","Pennsylvania","420","Erie","0490","Erie",51
"G4200510","1940","Pennsylvania","420","Fayette","0510","Fayette",55
"G4200530","1940","Pennsylvania","420","Forest","0530","Forest",23
"G4200550","1940","Pennsylvania","420","Franklin","0550","Franklin",57
"G4200570","1940","Pennsylvania","420","Fulton","0570","Fulton",23
"G4200590","1940","Pennsylvania","420","Greene","0590","Greene",36
"G4200610","1940","Pennsylvania","420","Huntingdon","0610","Huntingdon",24
"G4200630","1940","Pennsylvania","420","Indiana","0630","Indiana",37
"G4200650","1940","Pennsylvania","420","Jefferson","0650","Jefferson",36
"G4200670","1940","Pennsylvania","420","Juniata","0670","Juniata",34
"G4200690","1940","Pennsylvania","420","Lackawanna","0690","Lackawanna",77
"G4200710","1940","Pennsylvania","420","Lancaster","0710","Lancaster",142
"G4200730","1940","Pennsylvania","420","Lawrence","0730","Lawrence",62
"G4200750","1940","Pennsylvania","420","Lebanon","0750","Lebanon",78
"G4200770","1940","Pennsylvania","420","Lehigh","0770","Lehigh",90
"G4200790","1940","Pennsylvania","420","Luzerne","0790","Luzerne",66
"G4200810","1940","Pennsylvania","420","Lycoming","0810","Lycoming",41
"G4200830","1940","Pennsylvania","420","McKean","0830","Mckean",41
"G4200850","1940","Pennsylvania","420","Mercer","0850","Mercer",47
"G4200870","1940","Pennsylvania","420","Mifflin","0870","Mifflin",47
"G4200890","1940","Pennsylvania","420","Monroe","0890","Monroe",55
"G4200910","1940","Pennsylvania","420","Montgomery","0910","Montgomery",220
"G4200930","1940","Pennsylvania","420","Montour","0930","Montour",38
"G4200950","1940","Pennsylvania","420","Northampton","0950","Northampton",91
"G4200970","1940","Pennsylvania","420","Northumberland","0970","Northumberland",44
"G4200990","1940","Pennsylvania","420","Perry","0990","Perry",30
"G4201010","1940","Pennsylvania","420","Philadelphia","1010","Philadelphia",934
"G4201030","1940","Pennsylvania","420","Pike","1030","Pike",60
"G4201050","1940","Pennsylvania","420","Potter","1050","Potter",23
"G4201070","1940","Pennsylvania","420","Schuylkill","1070","Schuylkill",50
"G4201090","1940","Pennsylvania","420","Snyder","1090","Snyder",32
"G4201110","1940","Pennsylvania","420","Somerset","1110","Somerset",41
